slice_file_name,classID,fold
28808-1-1-0.wav,1,10
31884-7-0-1.wav,7,3
77774-4-0-0.wav,4,5
70098-3-0-0.wav,3,9
177592-5-0-4.wav,5,2
138017-9-1-16.wav,9,10
203929-7-5-7.wav,7,2
105425-9-0-10.wav,9,5
22601-8-0-16.wav,8,3
39968-9-0-69.wav,9,4
172315-9-0-224.wav,9,3
74950-3-2-4.wav,3,4
66601-8-0-5.wav,8,9
99192-4-0-20.wav,4,10
102857-5-0-17.wav,5,10
91209-5-1-4.wav,5,8
162134-7-8-3.wav,7,10
62837-7-0-17.wav,7,3
156362-4-3-1.wav,4,4
77769-9-0-2.wav,9,3
186334-2-0-36.wav,2,3
9223-2-0-10.wav,2,3
84699-4-4-0.wav,4,5
101281-3-0-14.wav,3,6
129750-2-0-45.wav,2,10
144068-5-0-3.wav,5,3
167701-4-12-0.wav,4,6
39856-5-0-15.wav,5,9
74726-8-2-4.wav,8,6
94182-9-0-9.wav,9,9
103249-5-0-6.wav,5,9
154758-5-0-4.wav,5,4
13579-2-0-15.wav,2,9
164797-2-0-32.wav,2,7
173891-9-0-7.wav,9,7
93567-8-0-1.wav,8,10
94632-5-0-34.wav,5,6
156869-8-0-4.wav,8,5
135528-6-7-0.wav,6,4
190893-2-0-11.wav,2,5
77751-4-9-2.wav,4,2
44831-3-2-0.wav,3,3
26184-5-4-0.wav,5,5
196066-2-0-1.wav,2,9
107842-4-1-0.wav,4,6
62837-7-1-63.wav,7,3
76094-6-1-0.wav,6,3
22601-8-0-10.wav,8,3
42097-7-0-0.wav,7,3
132073-1-6-0.wav,1,2
159744-8-0-0.wav,8,9
17578-5-0-26.wav,5,5
146845-0-0-14.wav,0,7
30344-3-0-3.wav,3,10
14386-9-0-20.wav,9,8
162134-7-15-0.wav,7,10
157207-6-3-0.wav,6,10
83502-0-0-8.wav,0,10
17480-2-0-24.wav,2,4
179725-4-0-0.wav,4,6
162103-0-0-17.wav,0,8
99179-9-0-53.wav,9,8
94631-9-1-3.wav,9,3
137969-2-0-37.wav,2,6
72259-1-9-0.wav,1,5
54976-4-1-3.wav,4,9
115240-9-0-16.wav,9,8
73524-0-0-6.wav,0,10
22883-7-18-0.wav,7,4
58005-4-0-23.wav,4,6
204526-2-0-153.wav,2,8
84249-9-0-11.wav,9,10
203128-3-9-0.wav,3,2
143115-1-4-0.wav,1,6
23131-3-4-0.wav,3,2
165529-2-0-70.wav,2,7
187110-2-0-1.wav,2,10
155280-2-0-5.wav,2,10
172315-9-0-113.wav,9,3
157866-8-0-25.wav,8,9
6988-5-0-5.wav,5,3
74677-0-0-105.wav,0,8
70168-3-1-11.wav,3,8
66000-9-0-6.wav,9,6
79089-0-0-60.wav,0,9
101729-0-0-11.wav,0,9
124389-8-1-6.wav,8,6
22601-8-0-35.wav,8,3
73524-0-0-73.wav,0,10
160011-2-0-7.wav,2,2
162433-6-1-0.wav,6,8
79089-0-0-135.wav,0,9
155299-3-1-1.wav,3,7
194754-3-0-1.wav,3,7
100263-2-0-143.wav,2,5
29932-1-1-0.wav,1,6
186339-9-0-3.wav,9,3
196070-2-0-3.wav,2,7
62837-7-1-6.wav,7,3
17578-5-0-0.wav,5,5
121286-0-0-13.wav,0,5
132073-1-1-0.wav,1,2
60605-9-0-95.wav,9,2
24347-8-0-21.wav,8,4
22883-7-69-0.wav,7,4
201652-5-2-2.wav,5,2
111386-5-1-7.wav,5,6
52882-2-0-0.wav,2,6
207962-3-0-0.wav,3,7
192269-2-0-37.wav,2,2
159742-8-0-5.wav,8,10
43802-1-0-0.wav,1,6
157868-8-0-2.wav,8,8
173993-3-0-51.wav,3,5
178260-7-1-2.wav,7,5
91209-5-0-1.wav,5,8
182739-2-0-62.wav,2,2
204240-0-0-6.wav,0,6
144028-3-1-0.wav,3,8
17480-2-0-5.wav,2,4
158597-2-0-85.wav,2,2
160011-2-0-3.wav,2,2
160366-3-0-8.wav,3,2
167702-4-4-0.wav,4,8
90013-7-1-0.wav,7,5
74726-8-0-6.wav,8,6
133090-2-0-20.wav,2,8
146249-4-0-0.wav,4,9
62048-3-0-4.wav,3,8
39856-5-0-12.wav,5,9
84254-6-0-0.wav,6,5
193697-2-0-110.wav,2,6
155299-3-0-1.wav,3,7
78651-5-0-17.wav,5,6
42953-9-0-37.wav,9,9
105029-7-0-6.wav,7,9
44325-9-0-78.wav,9,6
197243-3-1-0.wav,3,5
125678-7-2-4.wav,7,8
89211-3-0-0.wav,3,2
128470-3-0-0.wav,3,10
50413-4-0-3.wav,4,5
72015-2-0-1.wav,2,8
174994-3-0-4.wav,3,2
14387-9-0-7.wav,9,2
37560-4-0-4.wav,4,3
156358-5-0-5.wav,5,8
47926-3-1-0.wav,3,4
177726-0-0-18.wav,0,8
17486-3-1-0.wav,3,10
113203-5-0-6.wav,5,8
99179-9-0-58.wav,9,8
191687-3-0-11.wav,3,7
7389-1-0-0.wav,1,4
174906-2-0-21.wav,2,2
125678-7-2-6.wav,7,8
27349-3-1-2.wav,3,2
133090-2-0-14.wav,2,8
15544-5-0-11.wav,5,10
121286-0-0-7.wav,0,5
180132-4-3-0.wav,4,8
124389-8-1-17.wav,8,6
60846-0-0-0.wav,0,5
189023-0-0-2.wav,0,2
135527-6-14-0.wav,6,7
18594-1-6-0.wav,1,3
72259-1-9-7.wav,1,5
146845-0-0-9.wav,0,7
121285-0-0-4.wav,0,6
168713-9-0-38.wav,9,2
121286-0-0-4.wav,0,5
13230-0-0-16.wav,0,3
71439-1-3-0.wav,1,5
104998-7-17-1.wav,7,5
50629-4-1-13.wav,4,7
