slice_file_name,classID,fold
24347-8-0-51.wav,8,4
101729-0-0-40.wav,0,9
180156-1-11-0.wav,1,9
19496-3-1-1.wav,3,3
178686-0-0-2.wav,0,5
103249-5-0-7.wav,5,9
177742-0-0-165.wav,0,3
159744-8-0-11.wav,8,9
113205-5-1-9.wav,5,1
118278-4-0-0.wav,4,10
54383-0-0-7.wav,0,8
204526-2-0-134.wav,2,8
184575-3-0-1.wav,3,9
113202-5-0-25.wav,5,8
125678-7-2-5.wav,7,8
145390-9-0-22.wav,9,9
121286-0-0-4.wav,0,5
125678-7-3-1.wav,7,8
203929-7-6-11.wav,7,2
162103-0-0-3.wav,0,8
62566-5-0-5.wav,5,5
14386-9-0-20.wav,9,8
44735-5-0-0.wav,5,2
77901-9-0-2.wav,9,10
146714-0-0-38.wav,0,3
7389-1-0-1.wav,1,4
102858-5-0-0.wav,5,2
103258-5-0-16.wav,5,1
77774-4-1-0.wav,4,5
170022-0-0-0.wav,0,8
77246-6-0-0.wav,6,1
35296-3-2-0.wav,3,4
108357-9-0-27.wav,9,5
180127-4-0-21.wav,4,10
47019-2-0-66.wav,2,4
74364-8-1-11.wav,8,10
104817-4-0-6.wav,4,2
159738-8-0-3.wav,8,1
104817-4-0-3.wav,4,2
178686-0-0-19.wav,0,5
91396-8-0-3.wav,8,2
97317-2-0-28.wav,2,1
188823-7-0-2.wav,7,9
34050-7-1-0.wav,7,10
115240-9-0-28.wav,9,8
91209-5-0-1.wav,5,8
177726-0-0-11.wav,0,8
165645-4-5-0.wav,4,1
164626-1-0-0.wav,1,8
72221-3-1-0.wav,3,8
146186-5-0-12.wav,5,1
109703-2-0-14.wav,2,2
197318-6-10-0.wav,6,1
20688-2-0-4.wav,2,4
39847-5-0-3.wav,5,10
24347-8-0-55.wav,8,4
103074-7-4-4.wav,7,1
148463-7-3-1.wav,7,4
156634-5-0-4.wav,5,5
189023-0-0-0.wav,0,2
153261-0-0-0.wav,0,3
100852-0-0-18.wav,0,5
60608-9-0-5.wav,9,4
105029-7-0-4.wav,7,9
16860-9-0-8.wav,9,8
25039-6-1-0.wav,6,8
164194-2-0-14.wav,2,10
55018-0-0-8.wav,0,4
178118-3-0-0.wav,3,9
147764-4-8-0.wav,4,1
162134-7-15-2.wav,7,10
180937-7-3-29.wav,7,1
62837-7-1-35.wav,7,3
169466-4-1-3.wav,4,4
102857-5-0-16.wav,5,10
55020-4-0-6.wav,4,1
146690-0-0-47.wav,0,2
30344-3-0-3.wav,3,10
175843-1-0-0.wav,1,9
74950-3-0-0.wav,3,4
100795-3-1-2.wav,3,10
22601-8-0-26.wav,8,3
136399-6-7-0.wav,6,9
104998-7-16-5.wav,7,5
157866-8-0-4.wav,8,9
159747-8-0-4.wav,8,2
59037-2-0-6.wav,2,9
162134-7-8-2.wav,7,10
36263-9-0-17.wav,9,5
100852-0-0-8.wav,0,5
104998-7-7-9.wav,7,5
100852-0-0-1.wav,0,5
99179-9-0-53.wav,9,8
180029-4-6-0.wav,4,9
192123-2-0-23.wav,2,9
102547-3-0-2.wav,3,5
46391-1-0-0.wav,1,5
117072-3-0-19.wav,3,3
162540-1-1-0.wav,1,1
106905-8-0-2.wav,8,1
22601-8-0-2.wav,8,3
99192-4-0-43.wav,4,10
165039-7-10-0.wav,7,3
117181-8-0-12.wav,8,8
118962-3-0-0.wav,3,2
106015-5-0-5.wav,5,2
121286-0-0-5.wav,0,5
159742-8-0-11.wav,8,10
42117-8-0-13.wav,8,3
102871-8-0-7.wav,8,2
201207-3-29-0.wav,3,4
165039-7-8-0.wav,7,3
22601-8-0-9.wav,8,3
154758-5-0-3.wav,5,4
179039-9-0-40.wav,9,8
196080-2-0-0.wav,2,4
29721-4-0-5.wav,4,3
180127-4-0-3.wav,4,10
62837-7-1-2.wav,7,3
195451-5-0-7.wav,5,3
42953-9-0-28.wav,9,9
134717-0-0-8.wav,0,1
105029-7-4-1.wav,7,9
125678-7-0-1.wav,7,8
54823-3-1-0.wav,3,9
22883-7-10-0.wav,7,4
60605-9-0-52.wav,9,2
179858-1-0-0.wav,1,1
62837-7-1-33.wav,7,3
115240-9-0-16.wav,9,8
180937-7-2-5.wav,7,1
171478-9-0-58.wav,9,10
52411-9-0-64.wav,9,9
139951-9-0-17.wav,9,1
116484-3-0-6.wav,3,4
192124-2-0-12.wav,2,1
7389-1-4-3.wav,1,4
16692-5-0-8.wav,5,4
39856-5-0-25.wav,5,9
178261-7-3-2.wav,7,10
22973-3-0-1.wav,3,10
161129-4-0-10.wav,4,8
105029-7-0-3.wav,7,9
125791-3-0-9.wav,3,1
101729-0-0-32.wav,0,9
77751-4-5-0.wav,4,2
60591-2-0-7.wav,2,2
119449-5-0-5.wav,5,9
184449-2-0-12.wav,2,9
22883-7-67-0.wav,7,4
63095-4-0-8.wav,4,3
145608-6-0-0.wav,6,2
189982-0-0-11.wav,0,10
205874-4-5-0.wav,4,5
114587-3-0-5.wav,3,1
103074-7-0-0.wav,7,1
80806-2-0-7.wav,2,5
157868-8-0-6.wav,8,8
199769-1-0-1.wav,1,3
78360-4-0-6.wav,4,1
203424-9-0-34.wav,9,10
158608-8-0-8.wav,8,4
185374-9-0-16.wav,9,9
50413-4-0-1.wav,4,5
146714-0-0-0.wav,0,3
180128-4-6-2.wav,4,5
145611-6-1-0.wav,6,5
74226-9-0-6.wav,9,2
170564-2-1-9.wav,2,4
164053-8-2-3.wav,8,1
207211-2-0-89.wav,2,9
159738-8-0-7.wav,8,1
166101-5-2-0.wav,5,3
155130-1-1-0.wav,1,9
52171-3-3-0.wav,3,9
100852-0-0-22.wav,0,5
115239-9-0-0.wav,9,5
144007-5-1-5.wav,5,4
174276-7-4-0.wav,7,1
118558-5-2-2.wav,5,10
201652-5-3-1.wav,5,2
81722-3-0-26.wav,3,9
203929-7-1-0.wav,7,2
121286-0-0-8.wav,0,5
178497-3-0-4.wav,3,5
115418-9-0-20.wav,9,10
157866-8-0-9.wav,8,9
15356-2-0-2.wav,2,3
102857-5-0-20.wav,5,10
179867-1-0-0.wav,1,1
148632-8-0-3.wav,8,8
187920-7-1-2.wav,7,5
147926-0-0-39.wav,0,2
77901-9-0-3.wav,9,10
100852-0-0-26.wav,0,5
88121-8-0-1.wav,8,10
101729-0-0-36.wav,0,9
74677-0-0-75.wav,0,8
24347-8-0-56.wav,8,4
74507-0-0-2.wav,0,2
83191-9-0-4.wav,9,10
186334-2-0-20.wav,2,3
178099-9-0-7.wav,9,5
76086-4-0-29.wav,4,2
107190-3-0-0.wav,3,8
157866-8-0-11.wav,8,9
65750-3-3-74.wav,3,3
74677-0-0-47.wav,0,8
178521-2-0-70.wav,2,2
24347-8-0-52.wav,8,4
72259-1-10-5.wav,1,5
74507-0-0-17.wav,0,2
118558-5-0-2.wav,5,10
178826-2-0-12.wav,2,10
167464-0-0-15.wav,0,10
152570-9-1-81.wav,9,9
98859-7-0-0.wav,7,9
103074-7-3-2.wav,7,1
146714-0-0-45.wav,0,3
114280-3-0-0.wav,3,8
54081-9-0-47.wav,9,4
15544-5-0-9.wav,5,10
208652-8-0-0.wav,8,10
54898-8-0-7.wav,8,3
34621-4-21-0.wav,4,2
11722-3-0-0.wav,3,10
58937-4-1-0.wav,4,9
62837-7-0-24.wav,7,3
74507-0-0-6.wav,0,2
177726-0-0-36.wav,0,8
99192-4-0-40.wav,4,10
189982-0-0-35.wav,0,10
117889-9-0-20.wav,9,10
27070-2-0-3.wav,2,10
105029-7-3-0.wav,7,9
175852-1-0-0.wav,1,8
188813-7-2-0.wav,7,10
71439-1-0-0.wav,1,5
72259-1-7-14.wav,1,5
21684-9-0-5.wav,9,1
62048-3-0-2.wav,3,8
60605-9-0-90.wav,9,2
105029-7-1-11.wav,7,9
15544-5-0-14.wav,5,10
176258-3-1-12.wav,3,1
50885-3-0-2.wav,3,5
162134-7-0-1.wav,7,10
162134-7-9-2.wav,7,10
22962-4-0-1.wav,4,1
158608-8-0-9.wav,8,4
203654-9-0-60.wav,9,5
76085-4-0-27.wav,4,8
76086-4-0-23.wav,4,2
104998-7-16-0.wav,7,5
103199-4-2-9.wav,4,3
72567-1-4-3.wav,1,2
39847-5-0-4.wav,5,10
177592-5-0-7.wav,5,2
144351-4-3-12.wav,4,4
76085-4-0-35.wav,4,8
106955-6-0-0.wav,6,9
159707-6-0-0.wav,6,9
55018-0-0-84.wav,0,4
76566-3-0-8.wav,3,5
17973-2-0-9.wav,2,3
156893-7-5-0.wav,7,2
65749-3-1-14.wav,3,1
17480-2-0-5.wav,2,4
74677-0-0-0.wav,0,8
75743-0-0-4.wav,0,9
159744-8-0-2.wav,8,9
57553-3-2-0.wav,3,1
155243-9-0-24.wav,9,5
14111-4-0-5.wav,4,9
167702-4-1-0.wav,4,8
72537-3-0-8.wav,3,3
159747-8-0-1.wav,8,2
180057-9-0-7.wav,9,3
61626-9-0-6.wav,9,4
71171-4-0-1.wav,4,5
74364-8-1-8.wav,8,10
7389-1-3-4.wav,1,4
185709-0-0-6.wav,0,4
12812-5-0-2.wav,5,9
157867-8-0-8.wav,8,1
179863-1-0-0.wav,1,3
89212-3-0-0.wav,3,1
58857-2-0-14.wav,2,3
178686-0-0-33.wav,0,5
104998-7-19-9.wav,7,5
159752-8-2-1.wav,8,4
196072-2-0-0.wav,2,4
50661-5-0-4.wav,5,4
203929-7-10-1.wav,7,2
103438-5-0-0.wav,5,10
202334-9-0-106.wav,9,10
180128-4-6-1.wav,4,5
146709-0-0-34.wav,0,4
195451-5-0-15.wav,5,3
94636-8-0-20.wav,8,3
171406-9-0-7.wav,9,9
102857-5-0-1.wav,5,10
118278-4-0-6.wav,4,10
201652-5-4-6.wav,5,2
174786-2-0-60.wav,2,9
52740-3-0-1.wav,3,9
146709-0-0-11.wav,0,4
54898-8-0-6.wav,8,3
24347-8-0-71.wav,8,4
155262-2-0-11.wav,2,10
159748-8-0-3.wav,8,9
176783-3-1-0.wav,3,3
74507-0-0-27.wav,0,2
104998-7-7-1.wav,7,5
180029-4-1-0.wav,4,9
164312-3-0-0.wav,3,1
29937-3-0-14.wav,3,5
123688-8-0-12.wav,8,2
85569-0-0-8.wav,0,5
104998-7-19-8.wav,7,5
60935-2-0-13.wav,2,9
180937-4-1-54.wav,4,9
162103-0-0-11.wav,0,8
167750-4-3-0.wav,4,10
103249-5-0-8.wav,5,9
178686-0-0-39.wav,0,5
172314-9-0-22.wav,9,1
124489-9-0-12.wav,9,1
174276-7-2-0.wav,7,1
204408-2-0-36.wav,2,5
16692-5-0-0.wav,5,4
177592-5-0-8.wav,5,2
160016-2-0-5.wav,2,8
19503-3-1-0.wav,3,5
180134-4-2-17.wav,4,8
75743-0-0-12.wav,0,9
159751-8-0-2.wav,8,4
178826-2-0-28.wav,2,10
157867-8-0-18.wav,8,1
161129-4-0-9.wav,4,8
177742-0-0-17.wav,0,3
128160-5-0-9.wav,5,4
72259-1-9-13.wav,1,5
76086-4-0-50.wav,4,2
184725-3-0-5.wav,3,3
203962-5-0-0.wav,5,5
157866-8-0-1.wav,8,9
189982-0-0-4.wav,0,10
103249-5-0-16.wav,5,9
103258-5-0-18.wav,5,1
42117-8-0-2.wav,8,3
185801-4-0-2.wav,4,3
24347-8-0-44.wav,8,4
180029-4-14-0.wav,4,9
157866-8-0-2.wav,8,9
169098-7-0-3.wav,7,2
72538-3-0-1.wav,3,10
203913-8-0-12.wav,8,5
162432-6-3-0.wav,6,5
161005-2-0-19.wav,2,9
155129-1-2-0.wav,1,2
135526-6-7-0.wav,6,3
138017-9-1-4.wav,9,10
177621-0-0-100.wav,0,1
187075-5-0-1.wav,5,9
193698-2-0-42.wav,2,1
152908-5-0-5.wav,5,2
196384-9-0-2.wav,9,2
112195-3-0-57.wav,3,2
100852-0-0-10.wav,0,5
72567-1-3-0.wav,1,2
27070-2-0-7.wav,2,10
103074-7-4-2.wav,7,1
74507-0-0-23.wav,0,2
72259-1-10-4.wav,1,5
52284-6-0-0.wav,6,8
156869-8-0-5.wav,8,5
180134-4-2-3.wav,4,8
78360-4-0-12.wav,4,1
101382-2-0-42.wav,2,10
113205-5-1-5.wav,5,1
58937-4-5-2.wav,4,9
76086-4-0-53.wav,4,2
174285-6-1-0.wav,6,8
125678-7-1-6.wav,7,8
207213-2-0-85.wav,2,10
344-3-0-0.wav,3,4
156358-5-0-1.wav,5,8
99500-2-0-50.wav,2,9
103199-4-2-2.wav,4,3
100852-0-0-15.wav,0,5
189988-0-0-3.wav,0,9
74364-8-1-7.wav,8,10
177620-3-0-25.wav,3,9
171243-9-0-31.wav,9,8
96920-9-0-0.wav,9,2
118496-1-1-0.wav,1,3
99192-4-0-26.wav,4,10
29721-4-0-11.wav,4,3
125678-7-0-6.wav,7,8
50661-5-0-0.wav,5,4
144351-4-3-14.wav,4,4
14527-9-0-3.wav,9,9
74226-9-0-0.wav,9,2
103199-4-0-5.wav,4,3
180156-1-9-0.wav,1,9
102857-5-0-17.wav,5,10
171478-9-0-55.wav,9,10
125678-7-0-8.wav,7,8
169466-4-3-10.wav,4,4
180052-3-0-3.wav,3,5
195969-0-0-8.wav,0,4
147926-0-0-44.wav,0,2
196384-9-0-11.wav,9,2
162134-7-17-0.wav,7,10
62837-7-1-29.wav,7,3
202334-9-0-105.wav,9,10
180125-4-2-14.wav,4,5
60591-2-0-15.wav,2,2
100852-0-0-2.wav,0,5
57320-0-0-45.wav,0,1
177742-0-0-36.wav,0,3
144007-5-0-21.wav,5,4
22883-7-92-0.wav,7,4
74507-0-0-18.wav,0,2
203929-7-10-0.wav,7,2
169043-2-0-3.wav,2,8
89213-3-0-0.wav,3,5
54545-3-0-2.wav,3,2
135526-6-13-0.wav,6,3
97193-3-0-6.wav,3,2
29936-3-1-0.wav,3,8
144068-5-0-11.wav,5,3
61790-9-1-20.wav,9,4
160011-2-0-12.wav,2,2
72221-3-4-7.wav,3,8
208652-8-4-0.wav,8,10
72538-3-0-3.wav,3,10
103199-4-2-3.wav,4,3
84699-4-5-0.wav,4,5
172519-9-0-10.wav,9,10
178686-0-0-21.wav,0,5
31323-3-0-22.wav,3,1
206037-2-0-22.wav,2,4
39967-9-0-99.wav,9,8
159753-8-0-4.wav,8,4
135528-6-3-0.wav,6,4
181624-4-0-0.wav,4,10
16692-5-0-5.wav,5,4
24347-8-0-5.wav,8,4
101729-0-0-28.wav,0,9
74950-3-2-5.wav,3,4
59800-3-1-0.wav,3,9
180134-4-2-9.wav,4,8
165039-7-6-0.wav,7,3
87275-1-4-0.wav,1,1
17592-5-1-1.wav,5,1
148632-8-0-14.wav,8,8
155129-1-0-0.wav,1,2
180029-4-19-0.wav,4,9
33340-7-11-0.wav,7,8
54081-9-0-56.wav,9,4
174786-2-0-39.wav,2,9
106015-5-0-3.wav,5,2
118070-1-0-0.wav,1,3
128152-9-0-48.wav,9,5
72259-1-10-2.wav,1,5
72723-3-0-0.wav,3,9
13577-3-0-2.wav,3,5
24347-8-0-49.wav,8,4
97193-3-0-0.wav,3,2
118440-4-6-0.wav,4,5
187377-4-0-1.wav,4,4
63095-4-0-29.wav,4,3
159747-8-0-21.wav,8,2
85574-3-0-8.wav,3,10
186334-2-0-11.wav,2,3
111671-8-0-11.wav,8,5
106905-8-0-3.wav,8,1
94636-8-0-19.wav,8,3
17074-1-0-0.wav,1,10
176787-5-0-27.wav,5,1
199769-1-0-9.wav,1,3
59037-2-3-0.wav,2,9
103258-5-0-5.wav,5,1
98223-7-2-0.wav,7,1
82811-3-3-0.wav,3,3
99500-2-0-29.wav,2,9
84254-6-0-0.wav,6,5
121286-0-0-3.wav,0,5
135776-2-0-50.wav,2,1
84699-4-0-0.wav,4,5
155217-9-1-58.wav,9,8
113202-5-0-26.wav,5,8
182800-2-1-0.wav,2,1
58937-4-0-13.wav,4,9
109711-3-1-0.wav,3,4
102857-5-0-6.wav,5,10
156893-7-0-0.wav,7,2
66599-9-1-11.wav,9,8
108041-9-0-5.wav,9,1
72259-1-7-20.wav,1,5
95562-4-0-0.wav,4,3
178260-7-2-0.wav,7,5
188823-7-2-0.wav,7,9
136558-9-0-1.wav,9,10
102857-5-0-15.wav,5,10
68080-7-0-0.wav,7,8
145612-6-2-0.wav,6,8
22601-8-0-5.wav,8,3
78360-4-0-23.wav,4,1
72259-1-9-1.wav,1,5
81791-3-0-1.wav,3,10
144068-5-0-4.wav,5,3
165039-7-2-1.wav,7,3
82811-3-0-1.wav,3,3
7389-1-4-15.wav,1,4
60846-0-0-3.wav,0,5
77901-9-0-4.wav,9,10
197318-6-11-0.wav,6,1
17578-5-0-16.wav,5,5
74723-3-0-0.wav,3,4
164377-9-1-15.wav,9,10
81068-5-0-3.wav,5,4
203929-7-2-5.wav,7,2
162134-7-7-1.wav,7,10
50885-3-0-3.wav,3,5
97756-3-0-0.wav,3,10
22601-8-0-17.wav,8,3
201652-5-3-2.wav,5,2
135526-6-9-0.wav,6,3
178261-7-2-0.wav,7,10
17578-5-0-23.wav,5,5
171388-9-0-43.wav,9,5
186336-9-0-4.wav,9,3
30204-0-0-3.wav,0,3
189982-0-0-45.wav,0,10
75743-0-0-1.wav,0,9
72567-1-4-1.wav,1,2
112075-5-0-0.wav,5,3
169098-7-0-6.wav,7,2
