slice_file_name,classID,fold
176787-5-0-18.wav,5,1
75743-0-0-16.wav,0,9
203929-7-6-2.wav,7,2
66622-4-0-7.wav,4,3
156634-5-0-10.wav,5,5
199769-1-0-11.wav,1,3
107653-9-0-12.wav,9,4
76085-4-0-55.wav,4,8
192382-2-0-9.wav,2,4
207211-2-0-82.wav,2,9
178521-2-0-70.wav,2,2
177726-0-0-1.wav,0,8
159761-0-0-3.wav,0,3
134717-0-0-16.wav,0,1
177621-0-0-145.wav,0,1
42954-9-0-18.wav,9,4
146690-0-0-43.wav,0,2
157866-8-0-18.wav,8,9
75743-0-0-4.wav,0,9
121285-0-0-9.wav,0,6
145577-1-0-0.wav,1,2
24347-8-0-30.wav,8,4
63095-4-0-21.wav,4,3
77751-4-9-2.wav,4,2
157940-9-0-6.wav,9,7
147764-4-6-0.wav,4,1
42324-4-2-4.wav,4,8
42953-9-0-50.wav,9,9
61626-9-0-2.wav,9,4
159708-6-4-0.wav,6,7
201652-5-4-4.wav,5,2
101729-0-0-18.wav,0,9
159701-6-4-0.wav,6,5
96920-9-0-13.wav,9,2
14386-9-0-11.wav,9,8
165039-7-5-0.wav,7,3
168846-5-1-0.wav,5,7
159754-8-2-0.wav,8,5
160010-2-0-32.wav,2,5
22347-3-1-2.wav,3,2
107357-8-1-3.wav,8,7
72265-3-4-0.wav,3,9
21684-9-0-7.wav,9,1
106905-8-0-1.wav,8,1
74850-9-0-22.wav,9,7
107228-5-0-5.wav,5,3
39856-5-0-28.wav,5,9
46668-4-0-1.wav,4,2
105029-7-1-7.wav,7,9
76266-2-0-91.wav,2,8
125678-7-1-4.wav,7,8
157866-8-0-24.wav,8,9
72265-3-15-0.wav,3,9
29721-4-0-7.wav,4,3
63932-3-0-1.wav,3,4
72567-1-0-0.wav,1,2
24347-8-0-18.wav,8,4
155219-2-0-1.wav,2,2
178686-0-0-39.wav,0,5
199769-1-0-8.wav,1,3
89211-3-0-0.wav,3,2
83488-1-0-0.wav,1,7
177537-7-1-7.wav,7,7
103074-7-4-4.wav,7,1
178115-1-0-0.wav,1,7
162432-6-14-0.wav,6,5
173994-3-0-44.wav,3,4
177729-0-0-42.wav,0,7
24347-8-0-35.wav,8,4
196070-2-0-0.wav,2,7
177726-0-0-12.wav,0,8
209992-5-2-8.wav,5,7
72567-1-4-2.wav,1,2
155243-9-0-53.wav,9,5
148841-6-0-0.wav,6,5
58005-4-0-26.wav,4,6
135849-4-0-0.wav,4,7
137969-2-0-55.wav,2,6
50614-3-0-0.wav,3,7
54081-9-0-47.wav,9,4
24728-7-2-0.wav,7,8
111386-5-0-6.wav,5,6
30204-0-0-1.wav,0,3
188824-7-7-0.wav,7,3
156362-4-3-8.wav,4,4
95549-3-0-14.wav,3,8
201652-5-4-1.wav,5,2
105289-8-1-0.wav,8,7
147926-0-0-5.wav,0,2
166942-0-0-15.wav,0,4
157867-8-0-9.wav,8,1
146714-0-0-55.wav,0,3
61791-9-1-44.wav,9,3
202516-0-0-4.wav,0,7
104421-2-0-1.wav,2,5
180128-4-12-0.wav,4,5
59037-2-4-5.wav,2,9
143651-2-0-59.wav,2,1
158597-2-0-85.wav,2,2
144351-4-3-2.wav,4,4
24074-1-0-9.wav,1,1
162434-6-2-0.wav,6,6
33641-3-9-0.wav,3,9
94636-8-0-11.wav,8,3
171249-1-1-0.wav,1,4
34708-6-2-0.wav,6,3
145611-6-3-0.wav,6,5
99157-9-0-16.wav,9,4
63095-4-0-26.wav,4,3
165567-3-4-0.wav,3,9
43802-1-0-0.wav,1,6
99710-9-0-12.wav,9,6
178686-0-0-60.wav,0,5
146709-0-0-3.wav,0,4
172315-9-0-224.wav,9,3
184805-0-0-54.wav,0,6
107357-8-1-12.wav,8,7
55020-4-0-14.wav,4,1
4918-3-1-0.wav,3,8
151977-0-0-1.wav,0,1
115243-9-0-81.wav,9,6
159750-8-0-1.wav,8,2
189846-3-1-0.wav,3,8
22883-7-39-1.wav,7,4
162103-0-0-10.wav,0,8
57584-4-0-5.wav,4,1
107357-8-1-0.wav,8,7
74726-8-2-1.wav,8,6
170564-2-1-31.wav,2,4
58005-4-0-30.wav,4,6
194910-9-0-26.wav,9,5
107228-5-0-2.wav,5,3
94632-5-1-2.wav,5,6
103076-3-2-0.wav,3,8
90014-8-0-3.wav,8,3
34952-8-0-4.wav,8,6
151359-1-1-0.wav,1,3
201652-5-0-0.wav,5,2
87275-1-0-0.wav,1,1
55728-9-0-67.wav,9,4
155129-1-2-0.wav,1,2
146709-0-0-37.wav,0,4
14527-9-0-4.wav,9,9
123688-8-0-16.wav,8,2
98223-7-2-0.wav,7,1
82368-2-0-30.wav,2,6
155227-9-0-20.wav,9,3
159745-8-1-6.wav,8,9
105289-8-2-4.wav,8,7
193697-2-0-135.wav,2,6
199929-4-1-0.wav,4,4
180125-4-0-16.wav,4,5
178118-3-0-0.wav,3,9
107842-4-2-2.wav,4,6
30206-7-0-30.wav,7,6
117048-3-0-25.wav,3,3
189023-0-0-8.wav,0,2
104998-7-3-1.wav,7,5
111671-8-0-8.wav,8,5
157867-8-0-7.wav,8,1
158608-8-0-10.wav,8,4
180937-7-3-31.wav,7,1
74507-0-0-18.wav,0,2
31973-9-0-51.wav,9,6
13230-0-0-6.wav,0,3
75743-0-0-19.wav,0,9
146709-0-0-25.wav,0,4
151977-0-0-7.wav,0,1
162103-0-0-8.wav,0,8
14114-4-0-1.wav,4,6
78651-5-0-10.wav,5,6
169098-7-0-6.wav,7,2
111671-8-0-21.wav,8,5
39856-5-0-23.wav,5,9
84143-2-0-15.wav,2,7
54914-2-0-35.wav,2,8
46669-4-0-37.wav,4,1
166942-0-0-14.wav,0,4
61790-9-0-15.wav,9,4
109711-3-1-0.wav,3,4
39967-9-0-100.wav,9,8
