slice_file_name,classID,fold
185436-1-0-0.wav,1,5
184623-8-0-0.wav,8,3
159753-8-0-4.wav,8,4
159750-8-0-8.wav,8,2
107228-5-0-4.wav,5,3
178260-7-5-0.wav,7,5
190893-2-0-28.wav,2,5
55018-0-0-44.wav,0,4
132021-7-0-6.wav,7,6
98859-7-2-1.wav,7,9
190893-2-0-27.wav,2,5
23219-5-0-8.wav,5,5
180937-4-2-1.wav,4,9
95562-4-1-0.wav,4,3
157868-8-0-7.wav,8,8
176787-5-0-22.wav,5,1
135544-6-17-0.wav,6,6
72567-1-3-0.wav,1,2
103258-5-0-9.wav,5,1
177742-0-0-214.wav,0,3
157868-8-0-6.wav,8,8
160009-2-0-11.wav,2,1
62837-7-0-3.wav,7,3
133090-2-0-38.wav,2,8
60591-2-0-12.wav,2,2
178261-7-3-1.wav,7,10
104327-2-0-34.wav,2,6
52411-9-0-4.wav,9,9
22601-8-0-38.wav,8,3
188813-7-10-3.wav,7,10
113205-5-1-7.wav,5,1
164311-3-1-0.wav,3,6
157695-3-0-19.wav,3,4
34621-4-13-0.wav,4,2
125520-1-1-0.wav,1,8
205610-4-0-2.wav,4,8
156897-6-0-0.wav,6,4
6988-5-0-2.wav,5,3
136399-6-5-0.wav,6,9
162134-7-10-1.wav,7,10
179039-9-0-38.wav,9,8
162134-7-7-0.wav,7,10
72259-1-9-1.wav,1,5
74922-4-0-3.wav,4,10
93567-8-0-13.wav,8,10
128607-4-0-1.wav,4,4
103074-7-1-3.wav,7,1
176787-5-0-4.wav,5,1
102857-5-0-7.wav,5,10
76086-4-0-27.wav,4,2
16692-5-0-0.wav,5,4
159747-8-0-0.wav,8,2
159747-8-0-21.wav,8,2
59037-2-1-3.wav,2,9
99500-2-0-1.wav,2,9
172460-9-0-31.wav,9,5
28426-8-2-0.wav,8,5
29721-4-0-7.wav,4,3
174290-6-0-0.wav,6,1
177742-0-0-165.wav,0,3
100852-0-0-22.wav,0,5
178825-2-0-70.wav,2,5
76085-4-0-61.wav,4,8
192382-2-0-9.wav,2,4
144007-5-0-1.wav,5,4
161923-3-0-0.wav,3,6
177621-0-0-127.wav,0,1
168037-4-8-0.wav,4,8
186940-5-0-0.wav,5,8
22883-7-19-0.wav,7,4
63724-0-0-12.wav,0,6
68389-3-0-0.wav,3,4
24728-7-4-0.wav,7,8
61790-9-1-1.wav,9,4
72259-1-9-13.wav,1,5
144007-5-0-6.wav,5,4
128607-4-0-3.wav,4,4
16692-5-0-3.wav,5,4
125678-7-0-5.wav,7,8
171243-9-0-85.wav,9,8
72567-1-2-0.wav,1,2
62837-7-1-22.wav,7,3
160094-3-0-0.wav,3,1
105029-7-0-1.wav,7,9
63261-3-0-0.wav,3,2
176714-2-0-18.wav,2,1
113202-5-0-7.wav,5,8
159744-8-0-0.wav,8,9
151005-4-1-1.wav,4,4
157868-8-0-26.wav,8,8
197318-6-0-0.wav,6,1
156362-4-3-6.wav,4,4
75490-8-0-0.wav,8,6
102871-8-0-8.wav,8,2
169098-7-4-1.wav,7,2
159702-6-4-0.wav,6,6
104998-7-8-7.wav,7,5
159742-8-0-7.wav,8,10
102857-5-0-16.wav,5,10
157867-8-0-18.wav,8,1
113205-5-0-0.wav,5,1
159702-6-6-0.wav,6,6
37869-3-0-0.wav,3,5
74677-0-0-56.wav,0,8
171305-7-23-0.wav,7,4
160575-3-7-0.wav,3,6
62567-5-0-1.wav,5,9
159735-2-0-22.wav,2,9
63932-3-0-2.wav,3,4
35629-3-0-0.wav,3,4
185375-9-0-26.wav,9,3
111386-5-1-10.wav,5,6
82368-2-0-23.wav,2,6
159735-2-0-80.wav,2,9
59594-4-0-2.wav,4,2
118558-5-0-1.wav,5,10
83502-0-0-3.wav,0,10
162432-6-7-0.wav,6,5
148463-7-3-5.wav,7,4
166931-4-0-0.wav,4,6
20688-2-0-3.wav,2,4
14386-9-0-20.wav,9,8
201652-5-0-3.wav,5,2
50668-5-0-1.wav,5,8
77769-9-0-17.wav,9,3
177726-0-0-28.wav,0,8
47926-3-3-0.wav,3,4
46391-1-1-0.wav,1,5
156634-5-2-1.wav,5,5
194733-9-0-16.wav,9,8
194841-9-0-164.wav,9,2
117181-8-0-8.wav,8,8
72221-3-4-1.wav,3,8
113203-5-0-6.wav,5,8
161129-4-0-12.wav,4,8
137815-4-0-5.wav,4,9
174289-6-3-0.wav,6,10
197320-6-1-0.wav,6,2
66324-9-0-54.wav,9,8
155242-9-0-35.wav,9,9
127872-0-0-0.wav,0,2
30204-0-0-1.wav,0,3
41372-3-0-36.wav,3,3
204240-0-0-29.wav,0,6
60591-2-0-8.wav,2,2
34050-7-1-0.wav,7,10
137156-9-0-73.wav,9,1
24364-4-0-12.wav,4,6
159735-2-0-17.wav,2,9
193699-2-0-33.wav,2,8
199261-3-0-4.wav,3,10
24347-8-0-15.wav,8,4
54858-3-1-2.wav,3,1
189023-0-0-3.wav,0,2
177592-5-0-6.wav,5,2
194841-9-0-178.wav,9,2
180937-4-1-46.wav,4,9
49312-2-0-16.wav,2,5
177742-0-0-205.wav,0,3
157801-6-0-0.wav,6,9
103258-5-0-14.wav,5,1
180937-7-0-0.wav,7,1
100852-0-0-15.wav,0,5
103249-5-0-18.wav,5,9
107653-9-0-12.wav,9,4
98223-7-3-0.wav,7,1
148837-6-2-0.wav,6,4
78326-9-0-7.wav,9,3
22883-7-7-0.wav,7,4
203929-7-5-7.wav,7,2
158597-2-0-33.wav,2,2
55018-0-0-37.wav,0,4
137803-3-0-0.wav,3,9
72259-1-10-11.wav,1,5
74726-8-2-5.wav,8,6
171305-7-29-0.wav,7,4
132021-7-0-9.wav,7,6
109703-2-0-50.wav,2,2
177742-0-0-3.wav,0,3
148835-6-4-0.wav,6,6
197320-6-6-0.wav,6,2
31884-7-1-2.wav,7,3
17913-4-0-2.wav,4,1
113601-9-0-22.wav,9,5
76221-2-0-10.wav,2,3
146714-0-0-53.wav,0,3
39967-9-0-99.wav,9,8
73524-0-0-137.wav,0,10
88569-2-0-54.wav,2,3
194732-9-0-171.wav,9,1
15356-2-0-1.wav,2,3
14358-3-0-90.wav,3,6
74226-9-0-0.wav,9,2
180125-4-2-1.wav,4,5
184449-2-0-24.wav,2,9
22973-3-0-2.wav,3,10
147926-0-0-11.wav,0,2
34056-2-0-48.wav,2,4
74726-8-0-5.wav,8,6
72259-1-7-2.wav,1,5
54187-1-0-0.wav,1,9
103249-5-0-1.wav,5,9
180937-4-0-14.wav,4,9
178260-7-3-2.wav,7,5
62461-0-0-3.wav,0,4
180937-7-3-20.wav,7,1
125678-7-4-2.wav,7,8
57320-0-0-0.wav,0,1
22601-8-0-5.wav,8,3
7389-1-4-10.wav,1,4
133797-6-0-0.wav,6,6
25039-6-0-0.wav,6,8
107228-5-0-1.wav,5,3
162134-7-11-2.wav,7,10
113202-5-0-6.wav,5,8
121888-3-0-0.wav,3,4
72259-1-8-0.wav,1,5
156634-5-0-9.wav,5,5
189023-0-0-13.wav,0,2
147926-0-0-52.wav,0,2
119449-5-0-2.wav,5,9
162432-6-12-0.wav,6,5
209672-3-3-0.wav,3,10
161129-4-0-10.wav,4,8
126521-3-0-2.wav,3,5
104998-7-8-14.wav,7,5
160016-2-0-5.wav,2,8
125574-3-0-0.wav,3,6
88569-2-0-85.wav,2,3
162434-6-1-0.wav,6,6
88121-8-0-1.wav,8,10
167464-0-0-17.wav,0,10
149370-9-0-19.wav,9,2
62837-7-1-32.wav,7,3
74726-8-0-0.wav,8,6
77751-4-8-0.wav,4,2
111386-5-1-6.wav,5,6
26184-5-0-0.wav,5,5
204067-2-0-1.wav,2,9
165641-4-0-1.wav,4,6
162434-6-2-0.wav,6,6
161129-4-0-15.wav,4,8
179860-1-0-0.wav,1,6
69598-4-7-0.wav,4,3
162435-6-3-0.wav,6,4
72259-1-6-0.wav,1,5
159750-8-0-3.wav,8,2
71082-4-0-0.wav,4,9
117536-1-0-0.wav,1,4
63095-4-0-6.wav,4,3
72567-1-4-6.wav,1,2
27070-2-0-3.wav,2,10
162134-7-13-4.wav,7,10
94636-8-0-16.wav,8,3
159752-8-0-2.wav,8,4
176787-5-0-23.wav,5,1
103438-5-0-2.wav,5,10
189982-0-0-2.wav,0,10
102857-5-0-1.wav,5,10
74507-0-0-0.wav,0,2
70168-3-1-13.wav,3,8
105029-7-2-12.wav,7,9
196078-2-0-0.wav,2,2
193698-2-0-64.wav,2,1
26184-5-3-0.wav,5,5
162103-0-0-13.wav,0,8
159750-8-0-6.wav,8,2
99710-9-0-6.wav,9,6
182800-2-3-1.wav,2,1
54898-8-0-7.wav,8,3
22883-7-72-0.wav,7,4
50416-4-0-0.wav,4,2
104327-2-0-26.wav,2,6
165039-7-8-1.wav,7,3
66115-1-0-0.wav,1,10
68389-3-2-0.wav,3,4
94636-8-0-8.wav,8,3
203929-7-4-7.wav,7,2
151071-6-0-0.wav,6,3
52633-3-0-8.wav,3,8
24347-8-0-27.wav,8,4
69598-4-6-1.wav,4,3
74950-3-2-5.wav,3,4
178260-7-0-0.wav,7,5
204773-3-9-1.wav,3,2
94710-5-1-0.wav,5,2
167464-0-0-23.wav,0,10
6508-9-0-6.wav,9,5
152908-5-0-8.wav,5,2
134717-0-0-13.wav,0,1
156634-5-1-0.wav,5,5
52171-3-2-0.wav,3,9
