slice_file_name,classID,fold
125678-7-3-0.wav,7,8
100852-0-0-10.wav,0,5
144351-4-3-15.wav,4,4
83195-9-0-6.wav,9,10
203913-8-0-6.wav,8,5
22883-7-10-0.wav,7,4
128160-5-0-5.wav,5,4
102106-3-0-0.wav,3,1
105029-7-2-7.wav,7,9
201652-5-4-4.wav,5,2
157207-6-2-0.wav,6,10
94632-5-1-11.wav,5,6
192236-3-0-6.wav,3,7
72259-1-9-9.wav,1,5
145611-6-4-0.wav,6,5
178686-0-0-60.wav,0,5
201652-5-4-8.wav,5,2
133494-2-0-26.wav,2,6
138015-3-0-1.wav,3,1
23219-5-0-2.wav,5,5
111048-6-0-0.wav,6,6
105425-9-0-13.wav,9,5
132021-7-1-0.wav,7,6
119455-5-0-7.wav,5,1
157322-3-0-5.wav,3,6
125678-7-0-4.wav,7,8
166942-0-0-8.wav,0,4
57320-0-0-37.wav,0,1
139951-9-0-13.wav,9,1
56385-0-0-2.wav,0,2
90013-7-0-0.wav,7,5
196075-2-0-0.wav,2,7
57584-4-0-5.wav,4,1
124389-8-1-11.wav,8,6
177621-0-0-2.wav,0,1
23131-3-0-0.wav,3,2
134717-0-0-13.wav,0,1
204240-0-0-16.wav,0,6
103249-5-0-17.wav,5,9
81791-3-1-0.wav,3,10
189985-0-0-0.wav,0,10
69777-3-0-0.wav,3,9
103249-5-0-1.wav,5,9
121286-0-0-0.wav,0,5
180937-7-4-8.wav,7,1
39847-5-0-11.wav,5,10
49313-2-0-13.wav,2,7
72261-3-0-27.wav,3,1
21684-9-0-30.wav,9,1
22883-7-98-1.wav,7,4
146845-0-0-8.wav,0,7
99192-4-0-15.wav,4,10
159702-6-1-0.wav,6,6
58937-4-0-13.wav,4,9
123688-8-0-14.wav,8,2
146845-0-0-17.wav,0,7
77766-9-0-6.wav,9,1
66623-4-0-6.wav,4,6
40722-8-0-1.wav,8,1
105029-7-2-10.wav,7,9
152908-5-0-6.wav,5,2
61626-9-0-2.wav,9,4
30226-3-1-3.wav,3,8
164377-9-1-50.wav,9,10
14111-4-0-6.wav,4,9
76085-4-0-97.wav,4,8
132016-9-0-0.wav,9,1
66599-9-1-11.wav,9,8
85569-0-0-8.wav,0,5
125678-7-4-5.wav,7,8
127443-4-0-2.wav,4,7
77247-6-0-0.wav,6,5
72259-1-1-0.wav,1,5
157867-8-0-4.wav,8,1
162134-7-12-4.wav,7,10
105029-7-3-1.wav,7,9
99157-9-0-31.wav,9,4
111386-5-1-11.wav,5,6
169098-7-4-5.wav,7,2
184805-0-0-103.wav,0,6
100648-1-4-0.wav,1,10
73524-0-0-52.wav,0,10
151005-4-0-0.wav,4,4
18592-5-0-2.wav,5,9
125678-7-2-2.wav,7,8
189982-0-0-6.wav,0,10
160011-2-0-34.wav,2,2
107357-8-1-11.wav,8,7
111671-8-0-15.wav,8,5
195969-0-0-20.wav,0,4
196068-2-0-1.wav,2,8
44736-5-0-1.wav,5,1
192269-2-0-18.wav,2,2
72259-1-9-4.wav,1,5
172593-2-0-29.wav,2,2
74507-0-0-17.wav,0,2
134717-0-0-24.wav,0,1
25038-6-0-0.wav,6,9
14470-2-0-56.wav,2,10
151977-0-0-11.wav,0,1
69777-3-0-2.wav,3,9
201652-5-4-5.wav,5,2
80806-2-0-1.wav,2,5
192382-2-0-8.wav,2,4
100852-0-0-26.wav,0,5
85574-3-0-8.wav,3,10
71312-3-0-1.wav,3,10
187920-7-1-0.wav,7,5
40717-8-0-2.wav,8,2
72567-1-1-0.wav,1,2
159755-8-0-0.wav,8,9
102871-8-0-8.wav,8,2
50668-5-5-1.wav,5,8
156869-8-0-10.wav,8,5
34643-4-2-1.wav,4,6
146845-0-0-32.wav,0,7
196384-9-0-2.wav,9,2
76585-9-0-60.wav,9,4
74458-9-1-5.wav,9,2
132162-9-1-68.wav,9,6
177726-0-0-8.wav,0,8
162433-6-3-0.wav,6,8
194732-9-0-163.wav,9,1
128607-4-1-1.wav,4,4
155262-2-0-101.wav,2,10
154758-5-0-11.wav,5,4
19007-4-0-0.wav,4,5
39856-5-0-23.wav,5,9
134717-0-0-14.wav,0,1
72829-3-0-1.wav,3,4
148835-6-0-0.wav,6,6
72259-1-0-1.wav,1,5
34056-2-0-40.wav,2,4
78360-4-0-21.wav,4,1
177726-0-0-19.wav,0,8
162134-7-12-0.wav,7,10
75743-0-0-15.wav,0,9
166942-0-0-6.wav,0,4
108187-3-6-0.wav,3,2
175904-2-0-41.wav,2,4
144351-4-3-11.wav,4,4
144007-5-1-1.wav,5,4
4910-3-0-0.wav,3,6
173995-3-0-3.wav,3,2
202334-9-0-63.wav,9,10
107357-8-0-8.wav,8,7
116163-3-0-0.wav,3,5
164797-2-0-8.wav,2,7
155212-9-1-49.wav,9,6
119449-5-0-2.wav,5,9
160009-2-0-30.wav,2,1
159751-8-0-5.wav,8,4
135527-6-7-0.wav,6,7
105029-7-1-9.wav,7,9
76086-4-0-17.wav,4,2
50668-5-0-0.wav,5,8
72259-1-7-3.wav,1,5
159752-8-0-9.wav,8,4
138015-3-0-7.wav,3,1
14385-9-0-21.wav,9,9
43805-8-3-0.wav,8,7
