slice_file_name,classID,fold
100652-3-0-2.wav,3,2
24347-8-0-58.wav,8,4
191431-9-0-30.wav,9,1
146845-0-0-5.wav,0,7
132855-2-0-90.wav,2,3
185374-9-0-18.wav,9,9
146845-0-0-7.wav,0,7
118587-3-0-6.wav,3,7
189982-0-0-11.wav,0,10
152908-5-0-11.wav,5,2
68389-3-0-0.wav,3,4
7063-6-0-0.wav,6,9
164312-3-4-0.wav,3,1
204526-2-0-193.wav,2,8
46669-4-0-8.wav,4,1
177621-0-0-93.wav,0,1
57320-0-0-37.wav,0,1
113202-5-0-14.wav,5,8
161005-2-0-19.wav,2,9
178118-3-0-0.wav,3,9
34866-9-0-9.wav,9,8
24347-8-0-80.wav,8,4
203440-3-0-6.wav,3,1
35549-9-0-47.wav,9,4
30226-3-1-3.wav,3,8
74226-9-0-21.wav,9,2
98202-9-0-4.wav,9,2
174026-3-1-1.wav,3,4
50629-4-1-3.wav,4,7
146186-5-0-13.wav,5,1
99500-2-0-23.wav,2,9
22601-8-0-26.wav,8,3
139000-4-0-2.wav,4,8
62837-7-1-44.wav,7,3
175904-2-0-98.wav,2,4
169098-7-0-6.wav,7,2
518-4-0-1.wav,4,7
207211-2-0-88.wav,2,9
157695-3-0-8.wav,3,4
107357-8-1-16.wav,8,7
104817-4-0-2.wav,4,2
95404-3-0-1.wav,3,4
191431-9-0-8.wav,9,1
104625-4-0-40.wav,4,7
203128-3-1-0.wav,3,2
184575-3-0-3.wav,3,9
171305-7-25-0.wav,7,4
26256-3-4-0.wav,3,4
132016-7-0-4.wav,7,4
113216-5-0-3.wav,5,8
159751-8-0-0.wav,8,4
16692-5-0-3.wav,5,4
205610-4-0-5.wav,4,8
17973-2-0-32.wav,2,3
46669-4-0-32.wav,4,1
97193-3-0-6.wav,3,2
28808-1-0-7.wav,1,10
94401-1-0-0.wav,1,2
68080-7-0-1.wav,7,8
160011-2-0-7.wav,2,2
109703-2-0-50.wav,2,2
113202-5-0-27.wav,5,8
151977-0-0-1.wav,0,1
157866-8-0-7.wav,8,9
176787-5-0-16.wav,5,1
162435-6-2-0.wav,6,4
7389-1-4-0.wav,1,4
105289-8-0-5.wav,8,7
171243-9-0-31.wav,9,8
76085-4-0-93.wav,4,8
144007-5-1-9.wav,5,4
171305-7-6-0.wav,7,4
128160-5-0-6.wav,5,4
17486-3-0-0.wav,3,10
103074-7-0-2.wav,7,1
207216-2-0-66.wav,2,7
177537-7-0-25.wav,7,7
159751-8-0-12.wav,8,4
22883-7-92-0.wav,7,4
103258-5-0-12.wav,5,1
146714-0-0-55.wav,0,3
123688-8-0-17.wav,8,2
189987-0-0-3.wav,0,7
180937-7-3-5.wav,7,1
102857-5-0-18.wav,5,10
188497-2-0-11.wav,2,10
6902-2-0-18.wav,2,7
173891-9-0-1.wav,9,7
195969-0-0-14.wav,0,4
169044-2-0-13.wav,2,3
157940-9-0-4.wav,9,7
22601-8-0-23.wav,8,3
135526-6-11-0.wav,6,3
196561-3-0-44.wav,3,8
57584-4-0-5.wav,4,1
159747-8-0-4.wav,8,2
