slice_file_name,classID,fold
162431-6-2-0.wav,6,3
189981-0-0-7.wav,0,7
72567-1-0-1.wav,1,2
15544-5-0-13.wav,5,10
125520-1-0-0.wav,1,8
203929-7-9-4.wav,7,2
167701-4-6-3.wav,4,6
72259-1-7-5.wav,1,5
201652-5-1-0.wav,5,2
59277-0-0-2.wav,0,1
188497-2-0-19.wav,2,10
111386-5-0-3.wav,5,6
72567-1-4-5.wav,1,2
180937-7-3-27.wav,7,1
76568-9-0-11.wav,9,4
128607-4-1-1.wav,4,4
188497-2-0-0.wav,2,10
133090-2-0-38.wav,2,8
196070-2-0-2.wav,2,7
204240-0-0-2.wav,0,6
160366-3-0-4.wav,3,2
180052-3-0-4.wav,3,5
128465-1-0-8.wav,1,6
85249-2-0-61.wav,2,6
24347-8-0-92.wav,8,4
60605-9-0-52.wav,9,2
188813-7-0-0.wav,7,10
171305-7-15-0.wav,7,4
162134-7-15-2.wav,7,10
201652-5-4-1.wav,5,2
171243-9-0-85.wav,9,8
196561-3-0-44.wav,3,8
155212-9-1-85.wav,9,6
147926-0-0-54.wav,0,2
74364-8-1-9.wav,8,10
194321-9-0-126.wav,9,6
155202-9-0-126.wav,9,1
77751-7-1-1.wav,7,7
21684-9-0-5.wav,9,1
203913-8-0-5.wav,8,5
50629-4-1-8.wav,4,7
40717-8-0-3.wav,8,2
171305-7-22-0.wav,7,4
100852-0-0-0.wav,0,5
199769-1-0-15.wav,1,3
39884-5-0-3.wav,5,6
146714-0-0-12.wav,0,3
194753-3-0-0.wav,3,6
121299-1-0-0.wav,1,5
62048-3-0-4.wav,3,8
129750-2-0-36.wav,2,10
72261-3-0-27.wav,3,1
194321-9-0-150.wav,9,6
108041-9-0-7.wav,9,1
178260-7-4-0.wav,7,5
31973-9-0-57.wav,9,6
129356-2-0-129.wav,2,6
169466-4-2-6.wav,4,4
15544-5-0-2.wav,5,10
52077-3-0-17.wav,3,3
177726-0-0-32.wav,0,8
178260-7-1-9.wav,7,5
194458-9-1-91.wav,9,4
107842-4-1-0.wav,4,6
78326-9-0-0.wav,9,3
166931-4-1-4.wav,4,6
203929-7-4-8.wav,7,2
174994-3-0-0.wav,3,2
89443-9-0-48.wav,9,7
22973-3-0-0.wav,3,10
54067-2-0-23.wav,2,3
59513-3-0-1.wav,3,10
169098-7-0-3.wav,7,2
189982-0-0-13.wav,0,10
168037-4-5-0.wav,4,8
185375-9-0-23.wav,9,3
171478-9-0-58.wav,9,10
128470-3-0-0.wav,3,10
144068-5-0-18.wav,5,3
137156-9-0-31.wav,9,1
162134-7-11-3.wav,7,10
157868-8-0-17.wav,8,8
99812-1-1-0.wav,1,7
42954-9-0-5.wav,9,4
74513-3-0-6.wav,3,7
203516-3-0-0.wav,3,5
132016-7-0-8.wav,7,4
68080-7-0-5.wav,7,8
176787-5-0-19.wav,5,1
207213-2-0-81.wav,2,10
108638-9-0-5.wav,9,6
77233-3-0-7.wav,3,5
71177-8-0-1.wav,8,8
99192-4-0-7.wav,4,10
113202-5-0-28.wav,5,8
157868-8-0-23.wav,8,8
104327-2-0-26.wav,2,6
189982-0-0-39.wav,0,10
77751-4-0-0.wav,4,2
111386-5-1-4.wav,5,6
66619-2-0-7.wav,2,7
49312-2-0-2.wav,2,5
180937-7-3-20.wav,7,1
51027-3-1-1.wav,3,6
156868-8-2-0.wav,8,4
178686-0-0-34.wav,0,5
169098-7-0-0.wav,7,2
165039-7-7-0.wav,7,3
94632-5-0-14.wav,5,6
63724-0-0-0.wav,0,6
144007-5-1-11.wav,5,4
28808-1-1-1.wav,1,10
165067-2-0-35.wav,2,1
177592-5-0-3.wav,5,2
108357-9-0-27.wav,9,5
203929-7-1-2.wav,7,2
102853-8-1-0.wav,8,7
94631-9-0-16.wav,9,3
162134-7-15-4.wav,7,10
144068-5-0-3.wav,5,3
125678-7-4-3.wav,7,8
106015-5-0-0.wav,5,2
189023-0-0-12.wav,0,2
55020-4-0-14.wav,4,1
59513-3-0-0.wav,3,10
206037-2-0-38.wav,2,4
177726-0-0-6.wav,0,8
7390-9-1-11.wav,9,8
118278-4-0-2.wav,4,10
111671-8-0-5.wav,8,5
157867-8-0-26.wav,8,1
152908-5-0-3.wav,5,2
132021-7-1-0.wav,7,6
178261-7-1-0.wav,7,10
145612-6-3-0.wav,6,8
18594-1-6-0.wav,1,3
103258-5-0-19.wav,5,1
118964-3-0-0.wav,3,4
28385-9-0-44.wav,9,7
156358-5-0-4.wav,5,8
20015-3-0-4.wav,3,5
99180-9-0-7.wav,9,1
89442-9-0-7.wav,9,6
39968-9-0-81.wav,9,4
17973-2-0-9.wav,2,3
55018-0-0-8.wav,0,4
167464-0-0-4.wav,0,10
191382-3-0-5.wav,3,5
68080-7-0-2.wav,7,8
176258-3-1-12.wav,3,1
192382-2-0-12.wav,2,4
78360-4-0-4.wav,4,1
71171-4-5-0.wav,4,5
189987-0-0-0.wav,0,7
108187-3-2-0.wav,3,2
99179-9-0-58.wav,9,8
133473-8-0-3.wav,8,8
204240-0-0-22.wav,0,6
121286-0-0-4.wav,0,5
24364-4-0-7.wav,4,6
155129-1-2-0.wav,1,2
110371-3-0-1.wav,3,5
63095-4-0-1.wav,4,3
162134-7-11-6.wav,7,10
172593-2-0-27.wav,2,2
110918-3-0-40.wav,3,7
7389-1-4-13.wav,1,4
206037-2-0-4.wav,2,4
121285-0-0-8.wav,0,6
24347-8-0-67.wav,8,4
177592-5-0-7.wav,5,2
17853-5-0-2.wav,5,3
151977-0-0-0.wav,0,1
193698-2-0-89.wav,2,1
83502-0-0-2.wav,0,10
12647-3-0-0.wav,3,3
77751-4-9-2.wav,4,2
178520-2-0-11.wav,2,2
4201-3-1-0.wav,3,2
115418-9-0-12.wav,9,10
188824-7-0-0.wav,7,3
137156-9-0-28.wav,9,1
61790-9-1-20.wav,9,4
83196-9-0-14.wav,9,5
159743-8-0-0.wav,8,2
195451-5-0-0.wav,5,3
146714-0-0-27.wav,0,3
159742-8-0-2.wav,8,10
74677-0-0-19.wav,0,8
162134-7-0-2.wav,7,10
132016-9-0-20.wav,9,1
203929-7-4-10.wav,7,2
39968-9-0-144.wav,9,4
138031-2-0-28.wav,2,1
157207-6-5-0.wav,6,10
178686-0-0-6.wav,0,5
209864-5-0-3.wav,5,4
91396-8-0-3.wav,8,2
39857-5-1-2.wav,5,7
113203-5-3-0.wav,5,8
203929-7-4-2.wav,7,2
102857-5-0-0.wav,5,10
66599-9-0-11.wav,9,8
22883-7-49-1.wav,7,4
98223-7-4-0.wav,7,1
156362-4-0-2.wav,4,4
192382-2-0-66.wav,2,4
105289-8-2-4.wav,8,7
125678-7-4-0.wav,7,8
76086-4-0-38.wav,4,2
103074-7-4-5.wav,7,1
35549-9-0-28.wav,9,4
74726-8-0-16.wav,8,6
78360-4-0-5.wav,4,1
204240-0-0-7.wav,0,6
134717-0-0-24.wav,0,1
161129-4-0-10.wav,4,8
74507-0-0-23.wav,0,2
200161-3-6-0.wav,3,3
189023-0-0-1.wav,0,2
72259-1-10-10.wav,1,5
