slice_file_name,classID,fold
91209-5-1-1.wav,5,8
175296-2-0-212.wav,2,7
180125-4-3-1.wav,4,5
128465-1-0-0.wav,1,6
125678-7-1-4.wav,7,8
118278-4-0-11.wav,4,10
113203-5-5-0.wav,5,8
137971-2-0-3.wav,2,4
185436-1-2-0.wav,1,5
165039-7-11-0.wav,7,3
7389-1-2-0.wav,1,4
154758-5-0-5.wav,5,4
138031-2-0-13.wav,2,1
68657-1-0-0.wav,1,6
182800-2-3-1.wav,2,1
117048-3-0-25.wav,3,3
55018-0-0-248.wav,0,4
97606-7-3-0.wav,7,7
161922-3-1-4.wav,3,6
118279-8-0-5.wav,8,1
180125-4-3-22.wav,4,5
111671-8-0-14.wav,8,5
34643-4-1-1.wav,4,6
159745-8-1-7.wav,8,9
144007-5-0-18.wav,5,4
24347-8-0-63.wav,8,4
74922-4-0-5.wav,4,10
209992-5-2-91.wav,5,7
165039-7-10-1.wav,7,3
71309-1-0-5.wav,1,8
71309-1-0-0.wav,1,8
33696-3-0-0.wav,3,3
78360-4-0-6.wav,4,1
177621-0-0-127.wav,0,1
103074-7-2-0.wav,7,1
74677-0-0-92.wav,0,8
171305-7-7-0.wav,7,4
146845-0-0-21.wav,0,7
121528-8-1-1.wav,8,3
49312-2-0-16.wav,2,5
14470-2-0-72.wav,2,10
180937-7-4-6.wav,7,1
89724-5-0-5.wav,5,5
76221-2-0-1.wav,2,3
100852-0-0-5.wav,0,5
144068-5-0-18.wav,5,3
177742-0-0-149.wav,0,3
119455-5-0-2.wav,5,1
43802-1-1-0.wav,1,6
15544-5-0-6.wav,5,10
65750-3-3-68.wav,3,3
180127-4-0-18.wav,4,10
165785-4-3-0.wav,4,4
162134-7-11-6.wav,7,10
50629-4-4-8.wav,4,7
22883-7-99-3.wav,7,4
29936-3-0-0.wav,3,8
178686-0-0-64.wav,0,5
93567-8-0-3.wav,8,10
152588-3-2-0.wav,3,9
135160-8-0-2.wav,8,6
62461-0-0-3.wav,0,4
189981-0-0-2.wav,0,7
43802-1-2-0.wav,1,6
96657-8-0-2.wav,8,8
178261-7-3-1.wav,7,10
46656-6-1-0.wav,6,1
71177-8-0-1.wav,8,8
66622-4-0-8.wav,4,3
66622-4-0-2.wav,4,3
49312-2-0-5.wav,2,5
50629-4-0-1.wav,4,7
67049-3-0-0.wav,3,7
176787-5-0-21.wav,5,1
81722-3-0-22.wav,3,9
155262-2-0-101.wav,2,10
99180-9-0-48.wav,9,1
169043-2-0-24.wav,2,8
161923-3-0-0.wav,3,6
39967-9-0-0.wav,9,8
24364-4-0-1.wav,4,6
74965-4-1-1.wav,4,7
165067-2-0-72.wav,2,1
50668-5-5-0.wav,5,8
113202-5-0-16.wav,5,8
203913-8-1-0.wav,8,5
118278-4-0-3.wav,4,10
